code|1,code|1|type,description,hospital_name,hospital_city,hospital_state,med_min,med_max
545,MS-DRG,CONNECTIVE TISSUE DISORDERS WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,21000.0,84862.0
545,MS-DRG,CONNECTIVE TISSUE DISORDERS WITH MCC,The Mount Sinai Hospital,New York,NY,15431.05,92856.3
545,MS-DRG,CONNECTIVE TISSUE DISORDERS WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,72684.41
545,MS-DRG,Connective Tissue Disorders With McC,Mayo Clinic,Phoenix,AZ,16931.79,67552.37
545,MS-DRG,Connective Tissue Disorders With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,5626.27,114376.37
545,MS-DRG,Connective Tissue Disorders With Mcc,The Johns Hopkins Hospital,Baltimore,MD,9750.59,510213.58
545,MS-DRG,Connective tissue disorders w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,21000.0,84862.0
545,RC,Air ambulance,The Mount Sinai Hospital,New York,NY,1540.0,1610.0
546,EAPG,ANESTH LUNG CHEST WALL SURG,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
546,MS-DRG,CONNECTIVE TISSUE DISORDERS W CC,The Cleveland Clinic Foundation,Cleveland,OH,10753.18,40290.0
546,MS-DRG,CONNECTIVE TISSUE DISORDERS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,10753.18,40290.0
546,MS-DRG,CONNECTIVE TISSUE DISORDERS WITH CC,The Mount Sinai Hospital,New York,NY,7422.77,44666.52
546,MS-DRG,CONNECTIVE TISSUE DISORDERS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,44913.39
546,MS-DRG,Connective Tissue Disorders With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,3678.46,21245.96
546,MS-DRG,Connective Tissue Disorders With Cc,Mayo Clinic,Phoenix,AZ,8144.67,39662.9
546,MS-DRG,Connective Tissue Disorders With Cc,The Johns Hopkins Hospital,Baltimore,MD,4230.53,196417.22
546,MS-DRG,Connective tissue disorders w/CC,The Cleveland Clinic Foundation,Cleveland,OH,10753.18,40290.0
546,RC,AMBUL/NEONATAL,The Mount Sinai Hospital,New York,NY,1540.0,1610.0
547,MS-DRG,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,7213.63,25957.0
547,MS-DRG,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,7213.63,25957.0
547,MS-DRG,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,5095.61,30662.84
547,MS-DRG,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,22397.7
547,MS-DRG,Connective Tissue Disorders Without Cc/McC,Mayo Clinic,Phoenix,AZ,5591.19,25491.21
547,MS-DRG,Connective Tissue Disorders Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,4316.24,9497.55
547,MS-DRG,Connective Tissue Disorders Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,3250.99,102876.34
547,MS-DRG,Connective tissue disorders w/o CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,7213.63,25957.0
547,RC,Pharmacy,The Mount Sinai Hospital,New York,NY,1540.0,1610.0
549,MS-DRG,SEPTIC ARTHRITIS W CC,The Cleveland Clinic Foundation,Cleveland,OH,11160.89,40003.0
549,MS-DRG,SEPTIC ARTHRITIS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,11160.89,40003.0
549,MS-DRG,SEPTIC ARTHRITIS WITH CC,The Mount Sinai Hospital,New York,NY,7465.48,44923.5
549,MS-DRG,SEPTIC ARTHRITIS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,35356.93
549,MS-DRG,Septic Arthritis With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,13319.27,13319.27
549,MS-DRG,Septic Arthritis With Cc,Mayo Clinic,Phoenix,AZ,8191.53,30428.61
549,MS-DRG,Septic Arthritis With Cc,The Johns Hopkins Hospital,Baltimore,MD,7914.27,24338.0
549,MS-DRG,Septic Arthritis w/CC,The Cleveland Clinic Foundation,Cleveland,OH,11160.89,40003.0
549,RC,Other ambulance,The Mount Sinai Hospital,New York,NY,1540.0,1610.0
551,MS-DRG,MEDICAL BACK PROBLEMS W MCC,The Cleveland Clinic Foundation,Cleveland,OH,15472.85,55966.0
551,MS-DRG,MEDICAL BACK PROBLEMS WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,15472.85,55966.0
551,MS-DRG,MEDICAL BACK PROBLEMS WITH MCC,The Mount Sinai Hospital,New York,NY,10533.49,63385.27
551,MS-DRG,MEDICAL BACK PROBLEMS WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,49513.59
551,MS-DRG,Medical Back Problems With McC,Mayo Clinic,Phoenix,AZ,11557.92,54607.14
551,MS-DRG,Medical Back Problems With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,5107.86,14926.35
551,MS-DRG,Medical Back Problems With Mcc,The Johns Hopkins Hospital,Baltimore,MD,11205.25,120911.62
551,MS-DRG,Medical back problems w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,15472.85,55966.0
552,MS-DRG,MEDICAL BACK PROBLEMS W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,9085.33,29217.0
552,MS-DRG,MEDICAL BACK PROBLEMS WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,9085.33,29217.0
552,MS-DRG,MEDICAL BACK PROBLEMS WITHOUT MCC,The Mount Sinai Hospital,New York,NY,5980.68,35988.71
552,MS-DRG,MEDICAL BACK PROBLEMS WITHOUT MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,28542.67
552,MS-DRG,Medical Back Problems Without McC,Mayo Clinic,Phoenix,AZ,6562.33,25031.36
552,MS-DRG,Medical Back Problems Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,2837.9,23584.36
552,MS-DRG,Medical Back Problems Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,2563.06,61326.41
552,MS-DRG,Medical back problems w/o MCC,The Cleveland Clinic Foundation,Cleveland,OH,9085.33,29217.0
553,MS-DRG,BONE DISEASES & ARTHROPATHIES W MCC,The Cleveland Clinic Foundation,Cleveland,OH,12028.79,41388.0
553,MS-DRG,BONE DISEASES AND ARTHROPATHIES WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,12028.79,41388.0
553,MS-DRG,BONE DISEASES AND ARTHROPATHIES WITH MCC,The Mount Sinai Hospital,New York,NY,8364.78,50335.03
553,MS-DRG,BONE DISEASES AND ARTHROPATHIES WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,38206.33
553,MS-DRG,Bone Diseases And Arthropathies With McC,Mayo Clinic,Phoenix,AZ,9178.29,32598.3
553,MS-DRG,Bone Diseases And Arthropathies With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,6860.16,13232.77
553,MS-DRG,Bone Diseases And Arthropathies With Mcc,The Johns Hopkins Hospital,Baltimore,MD,12570.78,99005.36
553,MS-DRG,Bone diseases & Arthropathies w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,12028.79,41388.0
554,MS-DRG,BONE DISEASES & ARTHROPATHIES W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,7300.0,22883.9
554,MS-DRG,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,7300.0,22883.9
554,MS-DRG,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,The Mount Sinai Hospital,New York,NY,5086.33,30606.98
554,MS-DRG,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,24894.07
554,MS-DRG,Bone Diseases And Arthropathies Without McC,Mayo Clinic,Phoenix,AZ,5581.0,26537.36
554,MS-DRG,Bone Diseases And Arthropathies Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,1875.84,11491.25
554,MS-DRG,Bone Diseases And Arthropathies Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,4457.45,45049.83
554,MS-DRG,Bone diseases & Arthropathies w/o MCC,The Cleveland Clinic Foundation,Cleveland,OH,7300.0,22883.9
555,MS-DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,The Cleveland Clinic Foundation,Cleveland,OH,12378.01,42283.0
555,MS-DRG,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,12378.01,42283.0
555,MS-DRG,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,The Mount Sinai Hospital,New York,NY,8658.77,52104.11
555,MS-DRG,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,53803.01
555,MS-DRG,Signs & Symptoms of Muscul Tissue w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,12378.01,42283.0
555,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue With McC,Mayo Clinic,Phoenix,AZ,9500.87,43975.33
555,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,30070.97,30070.97
555,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue With Mcc,The Johns Hopkins Hospital,Baltimore,MD,37208.08,667463.2
556,MS-DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,7818.32,24101.0
556,MS-DRG,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,7818.32,24101.0
556,MS-DRG,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,The Mount Sinai Hospital,New York,NY,5102.42,30703.81
556,MS-DRG,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,24382.91
556,MS-DRG,Signs & Symptoms of Muscul Tissue w/o MCC,The Cleveland Clinic Foundation,Cleveland,OH,7818.32,24101.0
556,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue Without McC,Mayo Clinic,Phoenix,AZ,5598.66,26688.8
556,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,1543.51,9639.07
556,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,4402.96,17034.95
557,MS-DRG,"TENDONITIS, MYOSITIS & BURSITIS W MCC",The Cleveland Clinic Foundation,Cleveland,OH,14124.99,53459.0
557,MS-DRG,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",The Cleveland Clinic Foundation,Cleveland,OH,14124.99,53459.0
557,MS-DRG,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",The Mount Sinai Hospital,New York,NY,9635.43,57981.19
557,MS-DRG,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,45088.43
557,MS-DRG,"Tendonitis, Myositis & Bursitis w/MCC",The Cleveland Clinic Foundation,Cleveland,OH,14124.99,53459.0
557,MS-DRG,"Tendonitis, Myositis And Bursitis With McC",Mayo Clinic,Phoenix,AZ,10572.52,41807.97
557,MS-DRG,"Tendonitis, Myositis And Bursitis With Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,6833.37,14935.51
557,MS-DRG,"Tendonitis, Myositis And Bursitis With Mcc",The Johns Hopkins Hospital,Baltimore,MD,12003.85,64103.69
558,MS-DRG,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",The Cleveland Clinic Foundation,Cleveland,OH,7600.0,29426.0
558,MS-DRG,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",The Cleveland Clinic Foundation,Cleveland,OH,7600.0,29426.0
558,MS-DRG,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",The Mount Sinai Hospital,New York,NY,5436.64,32714.98
558,MS-DRG,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,25718.67
558,MS-DRG,"Tendonitis, Myositis & Bursitis w/o MCC",The Cleveland Clinic Foundation,Cleveland,OH,7600.0,29426.0
558,MS-DRG,"Tendonitis, Myositis And Bursitis Without McC",Mayo Clinic,Phoenix,AZ,5965.38,31511.99
558,MS-DRG,"Tendonitis, Myositis And Bursitis Without Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,2530.42,38011.48
558,MS-DRG,"Tendonitis, Myositis And Bursitis Without Mcc",The Johns Hopkins Hospital,Baltimore,MD,4859.31,50758.6
559,MS-DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",The Cleveland Clinic Foundation,Cleveland,OH,16762.23,64173.0
559,MS-DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",The Cleveland Clinic Foundation,Cleveland,OH,16762.23,64173.0
559,MS-DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",The Mount Sinai Hospital,New York,NY,11453.22,68919.7
559,MS-DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,55652.13
559,MS-DRG,"Aftercare, Muscul Sys & Connective tissue w/MCC",The Cleveland Clinic Foundation,Cleveland,OH,16762.23,64173.0
559,MS-DRG,"Aftercare, Musculoskeletal System And Connective Tissue With McC",Mayo Clinic,Phoenix,AZ,12567.09,29057.95
559,MS-DRG,"Aftercare, Musculoskeletal System And Connective Tissue With Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,12026.56,12026.56
559,MS-DRG,"Aftercare, Musculoskeletal System And Connective Tissue With Mcc",The Johns Hopkins Hospital,Baltimore,MD,14912.59,84472.59
562,EAPG,ANESTH HRT SURG W/PMP AGE 1+,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
562,MS-DRG,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",The Cleveland Clinic Foundation,Cleveland,OH,13383.53,47898.0
562,MS-DRG,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",The Mount Sinai Hospital,New York,NY,9412.0,56636.68
562,MS-DRG,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,42654.11
562,MS-DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",The Cleveland Clinic Foundation,Cleveland,OH,13383.53,47898.0
562,MS-DRG,"FX, sprain, strain & disl except femur, hip, pelvis & thigh
w/MCC",The Cleveland Clinic Foundation,Cleveland,OH,13383.53,47898.0
562,MS-DRG,"FX, sprain, strain & disl except femur, hip, pelvis & thigh w/MCC",The Cleveland Clinic Foundation,Cleveland,OH,13383.53,47898.0
562,MS-DRG,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh With McC",Mayo Clinic,Phoenix,AZ,10327.36,22277.51
562,MS-DRG,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh With Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,2334.38,5243.56
562,MS-DRG,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh With Mcc",The Johns Hopkins Hospital,Baltimore,MD,1193.68,134675.62
562,MS-DRG,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w MCC",The Cleveland Clinic Foundation,Cleveland,OH,13383.53,47898.0
563,EAPG,ANESTH HEART SURG W/ARREST,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
563,MS-DRG,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",The Cleveland Clinic Foundation,Cleveland,OH,6600.0,25554.0
563,MS-DRG,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",The Mount Sinai Hospital,New York,NY,5543.1,33355.57
563,MS-DRG,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,26565.87
563,MS-DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",The Cleveland Clinic Foundation,Cleveland,OH,6600.0,25554.0
563,MS-DRG,"FX, sprain, strain & disl except femur, hip, pelvis & thigh
w/o MCC",The Cleveland Clinic Foundation,Cleveland,OH,6600.0,25554.0
563,MS-DRG,"FX, sprain, strain & disl except femur, hip, pelvis & thigh w/o MCC",The Cleveland Clinic Foundation,Cleveland,OH,6600.0,25554.0
563,MS-DRG,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh Without McC",Mayo Clinic,Phoenix,AZ,6082.19,20674.5
563,MS-DRG,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh Without Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,3742.45,20405.21
563,MS-DRG,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh Without Mcc",The Johns Hopkins Hospital,Baltimore,MD,2372.02,46887.46
563,MS-DRG,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w/o MCC",The Cleveland Clinic Foundation,Cleveland,OH,6600.0,25554.0
564,MS-DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,The Cleveland Clinic Foundation,Cleveland,OH,14292.72,49506.0
564,MS-DRG,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,14292.72,49506.0
564,MS-DRG,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,The Mount Sinai Hospital,New York,NY,9667.0,58171.13
564,MS-DRG,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,45639.07
564,MS-DRG,Other Muscul sys & connective tissue diagnoses w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,14292.72,49506.0
564,MS-DRG,Other Musculoskeletal System And Connective Tissue Diagnoses With McC,Mayo Clinic,Phoenix,AZ,10607.16,48182.23
564,MS-DRG,Other Musculoskeletal System And Connective Tissue Diagnoses With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,14064.5,43391.12
564,MS-DRG,Other Musculoskeletal System And Connective Tissue Diagnoses With Mcc,The Johns Hopkins Hospital,Baltimore,MD,15056.09,198213.19
565,MS-DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,The Cleveland Clinic Foundation,Cleveland,OH,9566.16,32141.0
565,MS-DRG,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,9566.16,32141.0
565,MS-DRG,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,The Mount Sinai Hospital,New York,NY,6185.54,37221.48
565,MS-DRG,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,62513.51
565,MS-DRG,Other Muscul sys & connective tissue diagnoses w/CC,The Cleveland Clinic Foundation,Cleveland,OH,9566.16,32141.0
565,MS-DRG,Other Musculoskeletal System And Connective Tissue Diagnoses With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,4236.66,8793.03
565,MS-DRG,Other Musculoskeletal System And Connective Tissue Diagnoses With Cc,Mayo Clinic,Phoenix,AZ,6787.11,32516.92
565,MS-DRG,Other Musculoskeletal System And Connective Tissue Diagnoses With Cc,The Johns Hopkins Hospital,Baltimore,MD,9637.57,28214.46
571,MS-DRG,SKIN DEBRIDEMENT W CC,The Cleveland Clinic Foundation,Cleveland,OH,15196.74,58400.0
571,MS-DRG,SKIN DEBRIDEMENT WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,15196.74,58400.0
571,MS-DRG,SKIN DEBRIDEMENT WITH CC,The Mount Sinai Hospital,New York,NY,10471.6,63012.83
571,MS-DRG,SKIN DEBRIDEMENT WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,48607.12
571,MS-DRG,Skin Debridement With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,6135.04,27136.83
571,MS-DRG,Skin Debridement With Cc,Mayo Clinic,Phoenix,AZ,11490.01,94928.29
571,MS-DRG,Skin Debridement With Cc,The Johns Hopkins Hospital,Baltimore,MD,13329.06,55720.13
572,MS-DRG,SKIN DEBRIDEMENT W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,10621.57,42600.0
572,MS-DRG,SKIN DEBRIDEMENT WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,10621.57,42600.0
572,MS-DRG,SKIN DEBRIDEMENT WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,7053.27,42443.06
572,MS-DRG,SKIN DEBRIDEMENT WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,33586.34
572,MS-DRG,Skin Debridement Without Cc/McC,Mayo Clinic,Phoenix,AZ,7739.24,96855.83
572,MS-DRG,Skin Debridement Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3145.14,10044.99
572,MS-DRG,Skin Debridement Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,6380.29,23444.48
723,MS-DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",The Cleveland Clinic Foundation,Cleveland,OH,10453.84,30788.8
723,MS-DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH CC",The Cleveland Clinic Foundation,Cleveland,OH,10453.84,30788.8
723,MS-DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH CC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,33035.64
723,MS-DRG,"Malignancy, Male Reproductive System With Cc",Johns Hopkins Howard County Medical Center,Columbia,MD,5963.11,21001.81
723,MS-DRG,"Malignancy, Male Reproductive System With Cc",Mayo Clinic,Phoenix,AZ,7567.42,120856.87
723,MS-DRG,"Malignancy, Male Reproductive System With Cc",The Johns Hopkins Hospital,Baltimore,MD,22428.5,22428.5
723,RC,Labor Room: Circumcision,The Mount Sinai Hospital,New York,NY,10271.0,11412.0
760,MS-DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,9272.85,27024.17
